StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,1_1,1_2,1_3,1_8,1_9,2_1,2_2,2_3,2_8,2_9,imid,Q_Language,group,SC1,SC2,SC3,controls
2021-10-24 02:47:56,2021-10-24 02:55:58,IP Address,100,482,True,2021-10-24 02:55:58,R_24oskgEWoReyutO,anonymous,NL,1,immigratie,klimaat,veiligheid,branden,corona virus,noodopvang asielzoekers,drugsbaron columbia opgepackt,hans mulder winnaar wolkers prijs,kamerleden ontstemd over uitzetting ambassadeurs,casino verkoopt 11 werken picasso,43209,NL,FB,0,5,5,yes
2021-10-24 02:55:46,2021-10-24 03:00:14,IP Address,100,268,True,2021-10-24 03:00:14,R_egJERarR1mKhDuV,anonymous,NL,1,klimaatcrisis,woningnood,politieke impasse,"vluchtelingen ",drugs,Erdogan zet ambassadeurs uit,asielzoekers,drugsbaron opgepakt,personeelstekorten,aanloop naar cop24,3130969,NL,NOS,0,0,5,yes
2021-10-24 02:52:07,2021-10-24 03:02:55,IP Address,100,648,True,2021-10-24 03:02:55,R_DTt8qnDd6indjTb,anonymous,NL,1,geboortebeperking,CO2 uitstoot aanpakken,minder immigranten,vaccinatie covid verplichten,zorg,drugscriminaliteit,corona terugdringen,toeslagenaffaire,gascrisis behandelen,"te weinig azc""s",1208274,NL,FB,1,5,0,no
2021-10-24 03:00:50,2021-10-24 03:03:17,IP Address,100,146,True,2021-10-24 03:03:19,R_2YgMkTjKZdt6t0R,anonymous,NL,1,Corona,woningnood,opwarming aarde,veiligheid op straat,kabinetsformatie,Corona,zorg,immigratie,woningnood,veiligheid,644346,NL,GA,5,0,5,no
2021-10-24 03:02:05,2021-10-24 03:04:14,IP Address,100,129,True,2021-10-24 03:04:15,R_2Ey1TlaAoNs5KIW,anonymous,NL,1,Corona,Stikstof,Opwarming vd aarde,Formatie,Misdaad,Corona,Stikstof,Milieu,Formatie,Economie,2418880,NL,FB,2,5,3,yes
2021-10-24 03:02:55,2021-10-24 03:04:55,IP Address,100,119,True,2021-10-24 03:04:55,R_x9QDRIPBTDKV2AV,anonymous,NL,1,corona,"asielbeleid ","kabinetsformatie ","milleu ","gas beleid ","steiging corona ","nog steeds geen kabinet ","stroom vluchtelingen ","milleu ","protest bijeenkomsten ",4074720,NL,NOS,1,0,3,yes
2021-10-24 03:05:19,2021-10-24 03:07:14,IP Address,100,114,True,2021-10-24 03:07:14,R_qINJN90Ed13JPfr,anonymous,NL,1,kabinetsformatie,immigratie,terrorisme,gezondheidsz\org,klimaatverandering,gezondheidszorg,kabinetsformatie,immigratie,terrorisme,klimaatverandering,4022408,NL,FB,2,5,2,yes
2021-10-24 03:07:37,2021-10-24 03:10:02,IP Address,100,145,True,2021-10-24 03:10:04,R_5vDKuH44Rjlr1Bv,anonymous,NL,1,asielzoekers,economie,gasprijzen,benzineprijzen,betaalbaar wonen,asielzoekers,prijzen van gas,prijzen van benzine,criminaliteit,toeslagenaffaire,40696,NL,FB,0,3,0,yes
2021-10-24 03:13:40,2021-10-24 03:15:22,IP Address,100,101,True,2021-10-24 03:15:22,R_1obdlOPNwXKsYm9,anonymous,NL,1,Boksen,"Toeslagen ","Asielzoekers ",Gasprijzen,"Klimaat ",Doodschieten cameravrouw,Asiel,Klimaat,"Huizenmarkt ",Weer,4008961,NL,NOS,0,3,5,yes
2021-10-24 03:16:51,2021-10-24 03:17:43,IP Address,100,52,True,2021-10-24 03:17:43,R_1QDSkcbqius8kpG,anonymous,NL,1,Corona,Doden,"Vaccinatie ",Onderwijs,Geen,"Corona ","Vaccinatie ","Criminaliteit ",Woningnood,Geen,4418295,NL,GA,4,5,3,no
2021-10-24 03:17:12,2021-10-24 03:21:26,IP Address,100,253,True,2021-10-24 03:21:26,R_sShtGRiWdnFQdRn,anonymous,NL,1,zorgprobleem verpleegkundige,gasprijs,asielzoekers plaatsen,files in nederland,kabinet formatie,verstappen op pole position,middelburg maakt 250 plekken vrij voor asielzoekers,Verhoeven wint gevecht ben sadik,marathon van Rotterdam,elf schilderijen van Picasso voor ruim 100 miljoen,483951,NL,NOS,0,4,5,yes
2021-10-24 03:17:23,2021-10-24 03:21:28,IP Address,100,244,True,2021-10-24 03:21:28,R_2Qn8WNTudt1kgM9,anonymous,NL,0.89999997615814208984375,armoede,vluchtelingen,criminaliteit,moorden,belastingdienst,diefstal,ongelukken,regering,corona,armoede,488061,NL,FB,0,5,0,yes
2021-10-24 03:20:40,2021-10-24 03:22:07,IP Address,100,86,True,2021-10-24 03:22:07,R_3nkl6JDW6He1215,anonymous,NL,1,gezondheidszorg,woningbouw,werkloosheid,klimaatverandering,economie,gezondheidszorg,werkloosheid,woningbouw,klimaatverandering,economie,4328948,NL,GA,3,0,5,no
2021-10-24 03:23:47,2021-10-24 03:24:34,IP Address,100,47,True,2021-10-24 03:24:35,R_2VsU9oqQJPtzTjc,anonymous,NL,0.89999997615814208984375,Corona,Gas,"Milieustraat ",Weet niet,Weet niet,Gas,Corona,"Weet niet ",Weet niet,Weet niet,3821044,NL,GA,3,2,4,yes
2021-10-24 03:27:24,2021-10-24 03:30:44,IP Address,100,200,True,2021-10-24 03:30:44,R_1rijDodA5RvlK4D,anonymous,NL,1,Drugbaas colombia,Marathon,Steekincident,Verstappen,Verhoeven,Verhoeven,Verstappen,Drugbaas colombia,Steekincidenten,Brand schip,2764740,NL,FB,0,5,3,yes
2021-10-24 03:16:01,2021-10-24 03:31:33,IP Address,100,932,True,2021-10-24 03:31:33,R_2vih442Yj21hd4V,anonymous,NL,1,Covid-19,Asielzoekers,Jacht op wild,Woningmarkt,Klimaat (gas),Hans Mulder wint jan wolkers prijs,Rico verhoeven wint wedstrijd,Brand op containerschip Canada,Extra asielbedden in Middelburg,Opleidingskloof wordt groter,3113407,NL,NOS,1,4,5,yes
2021-10-24 03:33:30,2021-10-24 03:35:39,IP Address,100,129,True,2021-10-24 03:35:39,R_3HSrpvtlRwfCH4v,anonymous,NL,1,Asielzoekers,Huisvesting,Formatie,Misdaad,Economie,Turkse rel,Asielzoekers,Toeslagaffaire,Rico Verhoeven,Max Verstappen,5027510,NL,NOS,0,1,3,yes
2021-10-24 03:32:28,2021-10-24 03:35:55,IP Address,100,206,True,2021-10-24 03:35:55,R_Y3Lwm9KLODJHM4x,anonymous,NL,1,Oplopende Coronabesmettingen,druk op de zorg,"onderbezetting van overheids gerelateerde organisaties (zorg, politie, onderwijs, defensie)",energietransitie,veiligheid,veiligheid op straat,oplopende coronabesmettingen,weer invoeren beperkende maatregelen,Max Verstappen,ongeluk op filmset in de VS,489090,NL,NOS,0,0,4,yes
2021-10-24 03:35:07,2021-10-24 03:36:36,IP Address,100,88,True,2021-10-24 03:36:36,R_W1lf41bAPmgXkZP,anonymous,NL,1,Drugs hard,Woningmarkt,Milieu,Opwarming,Zorg,Covid,Woningmarkt,Toeslagen,Politie,Zorg,175461,NL,GA,3,0,5,no
2021-10-24 03:31:31,2021-10-24 03:36:54,IP Address,100,322,True,2021-10-24 03:36:54,R_2DZcU9yejm6FNRd,anonymous,NL,1,corona aanpak,asielaanvraag,"energiekosten ",opvang asielzoekers,woningnood,onderbrengen asielzoekers,energieprijzen,woningnood,toestroom immigranten,geweld,1578054,NL,FB,0,3,0,no
2021-10-24 03:35:22,2021-10-24 03:39:47,IP Address,100,265,True,2021-10-24 03:39:48,R_3ssGGIroWDQ6wNk,anonymous,NL,0.89999997615814208984375,milieu,CO2 uitstoot,huisvesting,woningmarkt,immigratie,Middelburg maakt plekken vrij voor asielzoekers,Rotterdam en de marathon,steekincident in Den Bosh,noodkreet uit ziekenhuizen,nieuwe coronabesmettingen,45043,NL,GA,3,5,4,yes
2021-10-24 03:37:42,2021-10-24 03:42:15,IP Address,100,272,True,2021-10-24 03:42:15,R_1ClPmxNHZa1hxYv,anonymous,NL,1,"Meerdere steekpartijen ","Erdogan wil ambassadeurs het land uit zetten ","250 plaatsen voor asielzoekers ","nu zelfs al een hond slachtoffer van messteken ","Rico Verhoeven wint ","Erdogan wil ambassadeurs het land uit zetten  ","weer meerdere steek partijen ","Ontevreden asielzoekers ",vandaag weer voetbal,"rustig en knap weer ",45797,NL,FB,0,5,5,yes
2021-10-24 03:40:41,2021-10-24 03:45:14,IP Address,100,272,True,2021-10-24 03:45:14,R_2ZZYJ5lW7XUbSoI,anonymous,NL,0.89999997615814208984375,Corona,Griepprik,Milieu,Ontbossing,Criminaliteit,Corona,Griep,Criminaliteit,Milieu,Asiel,1773354,NL,FB,0,3,0,yes
2021-10-24 03:39:36,2021-10-24 03:46:16,IP Address,100,399,True,2021-10-24 03:46:16,R_23VmsuCIDwJ1AeP,anonymous,NL,0.89999997615814208984375,Veiligheid,Klimaat,Immigratie,Woonmarkt,Kabinetformatie,Gevecht rico verhoeven en ben saddik,Steekpartij 2 vrouwen in den bosch,Verstappen pakt pole position,Geen idee,Geen idee,4989780,NL,NOS,0,0,3,yes
2021-10-24 03:46:00,2021-10-24 03:46:44,IP Address,100,43,True,2021-10-24 03:46:44,R_2BsrKQk6cfNDIY3,anonymous,NL,1,"Corona ",Formatie,Toeslagen,Nvt,Nvt,Corona,Asiel,"Toeslagen ",Nvt,Nvt,2673441,NL,GA,4,5,4,no
2021-10-24 03:41:24,2021-10-24 03:47:36,IP Address,100,371,True,2021-10-24 03:47:36,R_3Kp8W6m65FmRgoG,anonymous,NL,1,corona,migratie,woning tekort,energie,brandstofprijzen,max pole,rico verhoeven,steekpartij Den Bosch,Joe Biden,Verbod vliegen naar Marokko,172787,NL,GA,3,5,4,yes
2021-10-24 03:51:15,2021-10-24 03:53:20,IP Address,100,125,True,2021-10-24 03:53:20,R_3mmZ4P7so7iDBuO,anonymous,NL,0.89999997615814208984375,corona,gezondheidszorg,woningnood,klimaat,onderwijs,corona,gezondheidszorg,woningnood,asielzoekers,klimaat,485660,NL,FB,1,5,0,yes
2021-10-24 03:58:18,2021-10-24 03:59:27,IP Address,100,69,True,2021-10-24 03:59:28,R_2E18nVsSDHjyhgQ,anonymous,NL,0.89999997615814208984375,Milieu,Klimaat,Huisvesting asielzoekers,relatie Rusland,x,Formatie,Polen,Covid19,x,y,42267,NL,GA,5,1,5,yes
2021-10-24 03:59:15,2021-10-24 04:02:53,IP Address,100,218,True,2021-10-24 04:02:53,R_1qUMdKYxEqlhCER,anonymous,NL,0.89999997615814208984375,Klimaat,Stikstof,Woningnood,"Veiligheid ","Openbaar bestuur ",Diplomatieke rel turkije,Vluchtelingenopvang,Corona,Pro Orban demonstratie,Sport,639654,NL,FB,0,5,5,yes
2021-10-24 04:02:54,2021-10-24 04:04:36,IP Address,100,101,True,2021-10-24 04:04:37,R_YcBvndQdoX2wQXn,anonymous,NL,1,Migratie,Klimaat,Drugscriminaliteit,Woningaanbod,Corruptie,Steekpartij Den Bosch,Osman Kavala (Turks zakenman),Noodopvang asielzoekers,Schaatsen,Drugsbaron opgepakt in Colombia,4724788,NL,NOS,0,1,5,yes
2021-10-24 04:04:47,2021-10-24 04:07:10,IP Address,100,143,True,2021-10-24 04:07:11,R_2zisuS5BX5lB39F,anonymous,NL,1,Toename moord en geweld,Corona,Asielzoekers,Indexatie,Toename vacatures,Diverse moorden,toename ic opname,Inflatie,Gevecht Verhoeve,Het weer,4156208,NL,GA,3,4,4,yes
2021-10-24 03:56:01,2021-10-24 04:08:32,IP Address,100,751,True,2021-10-24 04:08:32,R_2aJn7AJOdXPzjeE,anonymous,NL,1,verharding maatschapij,corrona,toeslagen,teweinig arbeiders,huizen markt,turkije,rusland corona,fatale steekpartij Den Bosch,max pool,Rico Verhoeven winst,174743,NL,FB,0,5,2,no
2021-10-24 04:07:42,2021-10-24 04:09:12,IP Address,100,90,True,2021-10-24 04:09:13,R_3HAKwe2NDChI533,anonymous,NL,0.89999997615814208984375,Coronamaatregelen,Inflatie,Verdeelheid,Corruptie,Krabte woningmarkt,Coronamaatregelen,Immigratie,Woningmarkt,Stijgende energieprijzen,Verdeeldheid,2880397,NL,GA,3,0,3,yes
2021-10-24 04:05:55,2021-10-24 04:09:27,IP Address,100,211,True,2021-10-24 04:09:27,R_2TnSnjoeJwQOh1I,anonymous,NL,1,woningnood,immigratie,misdaad,al 3 genoemd,al 3 genoemd,investeringskracht op de tocht,voetbalgeweld,evacuatie uit Marokko,al 3 genoemd,al 3 genoemd,3114463,NL,NOS,1,0,3,no
2021-10-24 03:08:31,2021-10-24 04:14:50,IP Address,100,3978,True,2021-10-24 04:14:50,R_2q3LVqIHchJKhlO,anonymous,NL,0.89999997615814208984375,klimaat,huisvesting,nieuw kabinet,geweld op straat,corona,uitzetting ambassadeur turkije,corona,klimaat,huisvesting,geweld op straat,167056,NL,GA,3,3,4,no
2021-10-24 04:12:52,2021-10-24 04:16:14,IP Address,100,202,True,2021-10-24 04:16:15,R_Dwxx5UaP10X4hAB,anonymous,NL,0.89999997615814208984375,corona,asiel zoekers,formatie kabinet,woningbouw,misdaad,ziekenhuizen limburg overvol,corona stijging,geweld,asiel zoekers,te wijnig woningen,1865630,NL,GA,5,0,2,yes
2021-10-24 04:17:29,2021-10-24 04:18:18,IP Address,100,48,True,2021-10-24 04:18:18,R_3GdK7kyDue3PT6A,anonymous,NL,0.89999997615814208984375,Covid,Mileu,Geld,Spanjing,Oorlog,Covid,Mileu,Reizen,Vaccinatie,Post,980722,NL,GA,5,3,2,yes
2021-10-24 04:19:49,2021-10-24 04:27:07,IP Address,100,437,True,2021-10-24 04:27:07,R_232Gkq5gqavgOEb,anonymous,NL,1,coronauitbraak,energieprijzen,tekort zorgmedewerkers,woningnood,huisvesting asielzoekers,turkije stuurt diplomaten terug,veel landen verzwaren coronaregels,tekort zorgmedewerkers,woningnood,energie prijzen stijgen sterk,168772,NL,FB,0,5,0,yes
2021-10-24 04:28:45,2021-10-24 04:33:47,IP Address,100,301,True,2021-10-24 04:33:48,R_10r5Mcz4OVqYpNr,anonymous,NL,1,Nieuwe Regering,Woningnood,Immigratie,Nieuw belastingstelsel,Toeslagenaffaire,Nieuwe regering,Woningnood,Klimaatbeleid,CO2,Immigratie,485456,NL,FB,0,3,0,yes
2021-10-24 04:35:15,2021-10-24 04:38:46,IP Address,100,210,True,2021-10-24 04:38:46,R_2D2BDT4INB1FGbe,anonymous,NL,1,toeslagenaffaire,uithuisplaatsingen tgv toeslagenaffaire,noodopvang asielzoekers,steekpartij Den Bosch,diplomatieke rel Turkije,steekpartij Den Bosch,streamen steekpartij DB,Rel diplomatiek Turkije,Rico bebloed,noodopvang asielzoekers,810995,NL,NOS,0,0,5,yes
2021-10-24 04:38:41,2021-10-24 04:40:51,IP Address,100,130,True,2021-10-24 04:40:51,R_3sBxKdzis0mlo7L,anonymous,NL,0.89999997615814208984375,corona,gezondheidszorg,economie,immigratie,woningnood,corona,gezondheidszorg,economie,immigratie,woningnood,5029808,NL,NOS,0,0,5,yes
2021-10-24 04:38:48,2021-10-24 04:41:54,IP Address,100,185,True,2021-10-24 04:41:55,R_1LkJTBHEL8fpUjf,anonymous,NL,1,Rutte en EU,regeringsvorming,corona en variant,klimaat,economie inflatie,asielzoekers,energie en prijs,weer steekpartij,brexit en eu,rkord voor AEX,4163899,NL,NOS/GA,3,0,4,no
2021-10-24 04:39:37,2021-10-24 04:42:24,IP Address,100,167,True,2021-10-24 04:42:25,R_3CHIvzpGVqzt3Vh,anonymous,NL,1,Asielzoekers," Veiligheid",Corona,Ziekenhuispersoneel,Filedruk,Corona,Formule 1 Max Verstappen,Asielzoekers,Het mooie weer wat er aan komt komende week,Rico Verhoeven heeft gewonnen,2686579,NL,FB,1,5,5,yes
2021-10-24 04:32:17,2021-10-24 04:43:23,IP Address,100,666,True,2021-10-24 04:43:23,R_2v1RprhIfYaHUO1,anonymous,NL,0.89999997615814208984375,"Uitzetting ambassadeurs uit Turkije ",Ziekenhuizen lopen vol,Vaccinatieplicht,Veel instroom asielzoekers,Veel drugs komen binnen,"Bloedende Rico Verhoeven ","Corona gevallen licht gedaald ",In Staphorst stiekem vaccineren,Inhalen uitgestelde zorg lukt niet,Zorgen over delta plus misschien,4017147,NL,GA,3,1,2,yes
2021-10-24 04:44:54,2021-10-24 04:45:45,IP Address,100,50,True,2021-10-24 04:45:45,R_3QEuu3UhBqYgA4J,anonymous,NL,1,coronacrisis,woningmarkt,zorgsector,geen idee,geen idee,geen idee,geen idee,geen idee,geen idee,geen idee,43542,NL,NOS,0,3,5,yes
2021-10-24 04:46:08,2021-10-24 04:46:45,IP Address,100,36,True,2021-10-24 04:46:45,R_1eRF5m05x9Jorgm,anonymous,NL,1,zorg,woningmarkt,geen idee,geen idee,geen idee,geen idee,idem,idem,idem,idem,36853,NL,NOS,0,3,4,yes
2021-10-24 04:45:49,2021-10-24 04:46:48,IP Address,100,59,True,2021-10-24 04:46:48,R_1KqC97YW5ZWX0yY,anonymous,NL,1,corona,kabinet,klimaat,zorg,vandalisme,psv,corona,klimaat,marathon rotterdam,zorg,1515178,NL,NOS,0,1,3,yes
2021-10-24 04:48:50,2021-10-24 04:50:09,IP Address,100,78,True,2021-10-24 04:50:09,R_3EYXMOtqSf6ZmMr,anonymous,NL,1,Klimaat,Stikstof,Corona,Kabinet vormen,Geweld,Voetbalrellen,Corona cijfers,Klimaat,Ten Apel,Aanvallen op politie,1867794,NL,FB,0,5,0,yes
2021-10-24 04:50:26,2021-10-24 04:52:44,IP Address,100,138,True,2021-10-24 04:52:45,R_1FxKWZ8R2eGoPt7,anonymous,NL,0.800000011920928955078125,Armoede,Gezondheidszorg,Onderwijs,Pensioenen," Vuchtelingen",Sport," Corona",Vluchtelingen,Economie,Klimaat,46940,NL,NOS,1,0,4,yes
2021-10-24 04:49:10,2021-10-24 04:53:59,IP Address,100,288,True,2021-10-24 04:53:59,R_3PSqpRje3qyvEdM,anonymous,NL,1,woningnood,coronabesmettingen,kabinetsformatie,vluchtelingen,stikstof,stikstof,formatie,corona,woningnood,immigratie,659202,NL,FB,0,5,5,yes
2021-10-24 04:58:17,2021-10-24 05:01:08,IP Address,100,171,True,2021-10-24 05:01:09,R_1lcNRaY3sNjkRtv,anonymous,NL,0.89999997615814208984375,"corona ",scholen,"toegang horeca ","reizen ",regering,corona,"economie ",reizen,"regering ",veiligheid,17887,NL,FB,0,5,0,no
2021-10-24 05:13:07,2021-10-24 05:14:16,IP Address,100,69,True,2021-10-24 05:14:17,R_Q6awyygperw4QWl,anonymous,NL,0.800000011920928955078125,Klimaat,Stikstof,Kabinet vormen,Geweld tegen politie,Immigratie,Ten Apel,Voetbalrellen,Immigratie,Corona cijfers,Ziekenhuis bedden,5021572,NL,FB,2,5,3,yes
2021-10-24 05:12:14,2021-10-24 05:23:30,IP Address,100,675,True,2021-10-24 05:23:30,R_1Cm9uaXbtKNE3My,anonymous,NL,0.89999997615814208984375,Asielopvang,Woning tekort,Toenemende misdaden,Toenemende Corona uitbraak,Energie prijsstijgingen,"Doodsteken van 20jarige vrouw ",Aanrijding trein met vrachtwagen,Asielopvang ter apel,Biblebelt corona stijging,Brand schroothoop door afval,44904,NL,GA,3,0,0,yes
2021-10-24 05:21:51,2021-10-24 05:24:49,IP Address,100,178,True,2021-10-24 05:24:50,R_22V4b59dM6NdQE9,anonymous,NL,1,toeslagaffaire,bestuurscultuur,vluchtelingenopvang,stikstof,boeren uitkopen,"congo,burgeroorlog",boeren uitkopen,rico verhoef,marathon van rotterdam,milieu,46710,NL,GA,3,0,2,yes
2021-10-24 05:26:45,2021-10-24 05:31:41,IP Address,100,296,True,2021-10-24 05:31:41,R_R7W8adsRgvL0hrj,anonymous,NL,0.800000011920928955078125,"Migranten ","Geestelijke gezondheidszorg ",Klimaat,.,.,Rico verhoeven,Formule 1,Alec baldwin,.,.,4661827,NL,FB,0,4,3,yes
2021-10-24 05:36:48,2021-10-24 05:38:37,IP Address,100,108,True,2021-10-24 05:38:37,R_1DIiE8nSFjVkkE8,anonymous,NL,1,corona,onderwijs,verkeer,klimaat,zorg,Marathon,steekpartij,bomenkap,zorg,carona,480760,NL,FB,0,4,0,yes
2021-10-24 05:41:19,2021-10-24 05:45:03,IP Address,100,223,True,2021-10-24 05:45:03,R_O3eRLaSBcX18ych,anonymous,NL,1,Corona,Wonen,Woke,CO2,Hufterigheid,Glory3,Marathon Rotterdam winnaar Abdi,Steekpartij,Ajax-PSV,Max Verstappen,487227,NL,NOS,0,1,4,no
2021-10-24 05:45:19,2021-10-24 05:48:26,IP Address,100,187,True,2021-10-24 05:48:27,R_26a7lGE93Ifm6wO,anonymous,NL,1,"Migranten ",Armoede,Zorg,Obnderwijs,"Verduurzaming ","Verduurzaming ",Armoede,"Onderwijs ",Zorg,Migranten,3139183,NL,NOS,0,0,5,yes
2021-10-24 05:50:34,2021-10-24 05:51:14,IP Address,100,39,True,2021-10-24 05:51:14,R_WDaHvRFwsRNqOVX,anonymous,NL,1,"Corona ",Ter apel,Economie,Vluchteingen,Kabinet,Corona,Ter apel,Economie,Vluchtelingen,Kabinet,4437545,NL,GA,5,5,5,yes
2021-10-24 05:52:57,2021-10-24 05:54:11,IP Address,100,74,True,2021-10-24 05:54:12,R_3PyRerNWjuC96JB,anonymous,NL,1,CORONABEHEEERSING,CRIMINALITEIT,REGERINGSVORMING,TERREUR,MILIEU,REGERINGSVORMING,CORONA,MILIEU,MOODPROCES DADERS MOORD de vries,mobiliteit,4326794,NL,FB,0,4,0,no
2021-10-24 05:58:19,2021-10-24 06:00:40,IP Address,100,140,True,2021-10-24 06:00:40,R_2P5N5R2oGz0CZN6,anonymous,NL,1,Asielzoekers,"Regering ",Klimaat,"Covid ","Werkloosheid ","Belg wint marathon Rotterdam ",Dodelijke steekpartij in den bosch,Verhoeven gewonnen,Goud voor schulting,"Feyenoord tegen Cambuur ",974953,NL,GA,3,4,5,yes
2021-10-24 05:50:00,2021-10-24 06:01:52,IP Address,100,711,True,2021-10-24 06:01:52,R_2fdrXNSaNq27NL4,anonymous,NL,1,"Ziekenhuizen.met meer maatregelen ",Toeslagenregeling,Asielzoekers overvloed,"Turkije met uitzettingen. ","Migranten ",Plaats voor asiel zoekers,Migrantenjagers," Corona maatregels",Verstappen polepositie,Steekpartij in den bosch,169409,NL,GA/FB,3,3,0,yes
2021-10-24 05:50:47,2021-10-24 06:02:28,IP Address,100,701,True,2021-10-24 06:02:29,R_9ohkf5ojNldC7LP,anonymous,NL,1,Vorming regering,Corona bestrijdind,Klimaat,Asielzoekersopvang,Huizentekort,"Eerste nachtvorst ",Stijging coronapatienten in ziekenhuizen,Aantal steekpartijen,Voorspelling onstuimig herfstweer,Uitbreiding noodopvang asielzoekers,4123581,NL,GA,4,0,1,yes
2021-10-24 06:07:09,2021-10-24 06:12:17,IP Address,100,307,True,2021-10-24 06:12:17,R_u1T2xdBpfWJZb1v,anonymous,NL,1,"Criminaliteit ","Milieu ","Samenleving ","Bevolking ","Mentaliteit ",Fatale steekpartij den bosh,Duitse politie houd gewapende burgerwachten aan grens polen,Rico verhoeven ben saddik,Diplomatieke turkse rel,Abdi marathon van rotterdam,4810654,NL,GA,3,5,1,yes
2021-10-24 03:21:17,2021-10-24 06:20:13,IP Address,100,10736,True,2021-10-24 06:20:14,R_szF3ysEkoNVvJu1,anonymous,NL,0.89999997615814208984375,coronabsmettingen,woningmarkt,gasprijzen,gestrande reizigers in maroko,rico verhoeven,rico verhoeven,gas prijs,woningmarkt,corona besmetting,gestraande reizigers in marokko,4779640,NL,FB,2,5,2,yes
2021-10-24 06:20:33,2021-10-24 06:23:46,IP Address,100,193,True,2021-10-24 06:23:46,R_1dbR5Vgq4jLM0OM,anonymous,NL,1,Stikstofprobleem,vluchtelingen,statushouders,klimaatprobleem,vorming nieuw Kabinet.,Migratie,vluchtelingeopvang,klimaat,drugsbestrijding,Turkije,17957,NL,NOS,0,0,4,no
2021-10-24 06:16:49,2021-10-24 06:28:46,IP Address,100,716,True,2021-10-24 06:28:47,R_30wv52itvoZnF59,anonymous,NL,1,ongelijke kansen in het onderwijs,woningbouw,oplopende cijfers corona,duurzaamheid,energie tarieven,Duitse rechtsextremisten jagen op immigranten        misten jagen,Derde vlucht uit Marrakesh geland op Schiphol,Hans mulder winnaar van de Jan Wolkersprijs,40ste editie van marathon van Rotterdam,dodelijk steekpartij in den Bosch gestreamd,1524116,NL,FB,0,3,5,yes
2021-10-24 06:28:50,2021-10-24 06:29:34,IP Address,100,44,True,2021-10-24 06:29:34,R_1FKisq3Ls8GlqLP,anonymous,NL,0.89999997615814208984375,Ministerie,Natuur,Welzijn,Veiligheid,Immigratie,Economie,"Veiligheid ",Vluchtelingen,Natuur,Welzij,4168662,NL,GA,4,4,4,no
2021-10-24 06:29:29,2021-10-24 06:31:13,IP Address,100,103,True,2021-10-24 06:31:13,R_1l62hWlpNWipa0H,anonymous,NL,1,klimaat,woningnood,corona,toeslagaffaire,kinderen toeslagafaire,klimaat,corona,kinderen tieslagaffaire,woningnood,toeslagaffaire,5047801,NL,FB,0,5,0,yes
2021-10-24 06:36:08,2021-10-24 06:37:03,IP Address,100,54,True,2021-10-24 06:37:04,R_2CKgBMtxws3ujjd,anonymous,NL,1,corona,bouwen,files,regering,immigratie,corona,files,regering,immigratie,bouwen,176508,NL,NOS,0,0,5,yes
2021-10-24 06:37:11,2021-10-24 06:41:08,IP Address,100,236,True,2021-10-24 06:41:08,R_2vif5gTjNYhBJUW,anonymous,NL,1,Corona,Zorg,Woningmarkt,Jv,Economie,Corona,Zorg,Inflatie stijgt,Economie,J&v,4626484,NL,NOS,2,2,3,no
2021-10-24 06:46:42,2021-10-24 06:47:55,IP Address,100,73,True,2021-10-24 06:47:56,R_2zoSOy3jLnjTj52,anonymous,NL,1,gaswinning,onderwijs,volksgezondheid,eonomie,milieu,onderwijs,gas,gezondheidszorg,milieu,economie,2930896,NL,GA,5,0,0,yes
2021-10-24 06:47:02,2021-10-24 06:49:37,IP Address,100,155,True,2021-10-24 06:49:38,R_3HnyUqcxuGoV595,anonymous,NL,1,Criminaliteit,Veiligheid,Covid,Immigratie,Milieu,Sport,Criminaliteit,Veiligheid,Formule 1,Messen,6949,NL,NOS,2,2,3,no
2021-10-24 07:16:27,2021-10-24 07:22:46,IP Address,100,378,True,2021-10-24 07:22:46,R_302yxvFAk1GMtzs,anonymous,NL,1,"Klimaatverandering ","Woningnood ","Terrorisme ",Co2,"Toeslagen affaire ","Coronabezetting ziekenhuizen op hoogste niveau ","Dodelijke steekpartij Den Bosch ","Derde repatriëringsvlucht geland op Schiphol ","Duitse rechtsextremisten jagen op migranten ","Rotterdamse marathon ",1865690,NL,NOS,2,0,3,yes
2021-10-24 07:29:29,2021-10-24 07:30:23,IP Address,100,53,True,2021-10-24 07:30:23,R_yQufPFk03gCYe41,anonymous,NL,1,gezondheid,veiligheid,woning,inkomen,scholen,gezondheid,veiligheid,woning,inkomen,scholen,4648890,NL,NOS,0,0,5,no
2021-10-24 07:31:14,2021-10-24 07:32:41,IP Address,100,86,True,2021-10-24 07:32:41,R_UJY2lggbn3sCn2F,anonymous,NL,1,Netflix,Integratie,Steekpartijen,Marokkanen,Buitenlanders,"Steekpartij ","Talkshows ","Integratie ",Azc,Nvt,46418,NL,GA,3,5,3,yes
2021-10-24 07:33:19,2021-10-24 07:34:16,IP Address,100,56,True,2021-10-24 07:34:16,R_PvMJ44D430lkmvD,anonymous,NL,1,klimaat,corona,huizencrisis,geen kabinet,toeslagenaffaire,weer,geen kabinet,ambassadeur uitgezet turkye,weet niet,weet niet,5005724,NL,NOS,0,2,5,yes
